x1*;x2*;
5,46418;10,6704
-7,25644;-2,8197
8,2382;12,0901
-9,17416;-5,76669
11,4509;14,5205
-12,1499;-9,33693
15,4734;18,0913
-16,3823;-13,9127
20,7127;23,0696
-22,2093;-19,9381
27,6624;29,8686
-30,1263;-27,9697
36,9561;39,0752
-40,8234;-38,7329
49,4283;51,4971
-55,2428;-53,1906
66,1915;68,2312
-74,6603;-72,6301
88,737;90,7599
-100,797;-98,7795
119,068;121,081
-135,971;-133,961
159,877;161,885
-183,305;-181,299
214,788;216,792
-246,998;-244,995
288,674;290,677
-332,705;-330,703
388,096;390,097
-448,032;-446,031
521,877;523,877
-603,218;-601,217
701,892;703,892
-812,035;-810,035
944,12;946,121
-1093,02;-1091,02
1270,06;1272,06
-1471,11;-1469,11
1708,65;1710,65
-1979,88;-1977,88
2298,82;2300,82
-2664,47;-2662,47
3092,94;3094,94
-3585,65;-3583,65
4161,51;4163,51
-4825,2;-4823,2
5599,39;5601,39
-6493,13;-6491,13
7534,19;7536,19
-8737,5;-8735,5
10137,7;10139,7
-11757,5;-11755,5
13640,9;13642,9
-15821,3;-15819,3
18354,8;18356,8
-21289,5;-21287,5
24697,9;24699,9
-28647,4;-28645,4
33233,2;33235,2
-38548,3;-38546,3
44718,2;44720,2
-51871;-51869
60172,5;60174,5
-69797,9;-69795,9
80967,8;80969,8
-93920,5;-93918,5
108950;108952
-126380;-126378
146603;146605
-170057;-170055
197268;197270
-228829;-228827
265444;265446
-307912;-307910
357181;357183
-414327;-414325
480622;480624
-557519;-557517
646725;646727
-750198;-750196
870232;870234
-1,00947e+06;-1,00947e+06
1,17098e+06;1,17099e+06
-1,35834e+06;-1,35834e+06
1,57568e+06;1,57568e+06
-1,82778e+06;-1,82778e+06
2,12023e+06;2,12023e+06
-2,45946e+06;-2,45946e+06
2,85298e+06;2,85298e+06
-3,30945e+06;-3,30945e+06
3,83897e+06;3,83897e+06
-4,4532e+06;-4,4532e+06
5,16572e+06;5,16572e+06
-5,99223e+06;-5,99223e+06
6,95099e+06;6,95099e+06
-8,06314e+06;-8,06314e+06
9,35325e+06;9,35325e+06
-1,08498e+07;-1,08498e+07
1,25857e+07;1,25857e+07
-1,45994e+07;-1,45994e+07
1,69354e+07;1,69354e+07
-1,9645e+07;-1,9645e+07
2,27882e+07;2,27882e+07
-2,64343e+07;-2,64343e+07
3,06638e+07;3,06638e+07
-3,557e+07;-3,557e+07
4,12612e+07;4,12613e+07
-4,7863e+07;-4,7863e+07
5,55211e+07;5,55211e+07
-6,44045e+07;-6,44045e+07
7,47092e+07;7,47092e+07
-8,66627e+07;-8,66627e+07
1,00529e+08;1,00529e+08
-1,16613e+08;-1,16613e+08
1,35271e+08;1,35271e+08
-1,56915e+08;-1,56915e+08
1,82021e+08;1,82021e+08
-2,11145e+08;-2,11145e+08
2,44928e+08;2,44928e+08
-2,84116e+08;-2,84116e+08
3,29575e+08;3,29575e+08
-3,82307e+08;-3,82307e+08
4,43476e+08;4,43476e+08
-5,14432e+08;-5,14432e+08
