x1*;x2*;
-0,847501;4,90013
0,606401;3,02555
0,816047;3,1881
0,971126;2,99846
0,988042;3,0123
0,997438;3,00017
0,998802;3,00123
0,999812;2,99999
0,999922;3,00008
